Pair,Ticker1,Ticker2,p_value,n,q_value,rank
EMN-TMO,EMN,TMO,0.35603693906096967,404,0.44234937315590106,6252
NVDA-VLTO,NVDA,VLTO,0.3561482426729154,404,0.44234937315590106,6253
AEP-O,AEP,O,0.35616377536811594,404,0.44234937315590106,6254
JCI-PWR,JCI,PWR,0.3561768009468047,404,0.44234937315590106,6255
FE-PNW,FE,PNW,0.356202558690091,404,0.44234937315590106,6256
ATO-CMS,ATO,CMS,0.35667128950224203,404,0.44286067574603133,6257
HWM-TJX,HWM,TJX,0.35676771160913956,404,0.4429096119353476,6258
DVN-MCHP,DVN,MCHP,0.3568527796428411,404,0.4429096280596505,6259
ON-TROW,ON,TROW,0.3569117244318223,404,0.4429096280596505,6260
EXPE-MAR,EXPE,MAR,0.35693875418734355,404,0.4429096280596505,6261
LEN-MTD,LEN,MTD,0.3575897840934398,403,0.4436202288929882,6262
JPM-KR,JPM,KR,0.35768376103155014,404,0.4436202288929882,6263
JPM-TPR,JPM,TPR,0.35771555963710655,404,0.4436202288929882,6264
DUK-T,DUK,T,0.35773982932353854,404,0.4436202288929882,6265
NRG-PLTR,NRG,PLTR,0.35800432844530927,404,0.44387737435231533,6266
ENPH-MCK,ENPH,MCK,0.3582872600652341,404,0.4441572879283236,6267
NDSN-WY,NDSN,WY,0.3583615533600589,404,0.4441785111764993,6268
AXP-KKR,AXP,KKR,0.3587090850384498,404,0.44446660717944225,6269
CLX-FRT,CLX,FRT,0.35872113788295645,404,0.44446660717944225,6270
HUBB-LOW,HUBB,LOW,0.35881306257990114,404,0.44446660717944225,6271
GS-PWR,GS,PWR,0.3588228292224819,403,0.44446660717944225,6272
SO-WELL,SO,WELL,0.3593394802617023,403,0.44498261255749927,6273
COF-JBL,COF,JBL,0.3593539594781504,404,0.44498261255749927,6274
PWR-TEL,PWR,TEL,0.35976042398750824,404,0.44541493768270146,6275
DGX-VTR,DGX,VTR,0.3598668257422755,404,0.44547568024087614,6276
CNP-PM,CNP,PM,0.3600525241207967,404,0.4456345483343109,6277
GIS-JBL,GIS,JBL,0.36013175313419615,404,0.44566161040133323,6278
V-YUM,V,YUM,0.3604080060469747,403,0.44593244130895787,6279
UHS-VLTO,UHS,VLTO,0.36047847878087136,404,0.4459486149121958,6280
PAYX-VRSK,PAYX,VRSK,0.3606279476894242,404,0.4460269382417458,6281
BXP-CHRW,BXP,CHRW,0.36065661295335916,404,0.4460269382417458,6282
BXP-EQIX,BXP,EQIX,0.3609349602558973,404,0.4463001283189664,6283
HPE-TTD,HPE,TTD,0.36106249191380074,404,0.44638677588770176,6284
NDAQ-TT,NDAQ,TT,0.36119021934802065,404,0.44647363788620087,6285
AMAT-SNPS,AMAT,SNPS,0.3615122315463297,404,0.44680059288632445,6286
CMCSA-PPG,CMCSA,PPG,0.3616197150964464,403,0.4468623455677258,6287
HPQ-LEN,HPQ,LEN,0.36188372800758145,403,0.44711747501445614,6288
C-COF,C,COF,0.36244515673705746,404,0.44773993046433447,6289
AVB-SRE,AVB,SRE,0.36274741489349266,404,0.448042077314395,6290
EBAY-NEM,EBAY,NEM,0.3628057022310861,404,0.4480428390769842,6291
CAT-TT,CAT,TT,0.36295990841724296,404,0.44816065127514026,6292
BK-MDT,BK,MDT,0.3630164729662064,403,0.44816065127514026,6293
MS-UAL,MS,UAL,0.3639305673057498,404,0.44921775935785985,6294
AFL-SO,AFL,SO,0.3642028766592458,403,0.4494824700183766,6295
CTVA-STX,CTVA,STX,0.3645223183044166,404,0.4498052558619779,6296
CAH-JBL,CAH,JBL,0.3646150073152714,404,0.4498325038568327,6297
AAPL-ISRG,AAPL,ISRG,0.36466029903674074,404,0.4498325038568327,6298
NDAQ-PWR,NDAQ,PWR,0.36471810294686435,404,0.4498325038568327,6299
IRM-PNC,IRM,PNC,0.36498768315114694,404,0.4500406220841837,6300
ED-EVRG,ED,EVRG,0.36501383567552925,404,0.4500406220841837,6301
OXY-VLO,OXY,VLO,0.3650606256113433,404,0.4500406220841837,6302
DECK-FDX,DECK,FDX,0.36592901961353075,404,0.45103959279351424,6303
IVZ-KEY,IVZ,KEY,0.3663691451995704,404,0.4515104519440772,6304
LOW-URI,LOW,URI,0.366469792562087,404,0.45156285779775635,6305
ATO-TMUS,ATO,TMUS,0.367142236621155,404,0.45231970128603766,6306
EIX-NVR,EIX,NVR,0.3680238787051763,404,0.45333399614087755,6307
KEY-URI,KEY,URI,0.3682166806019222,404,0.45349958649276056,6308
ATO-BRK-B,ATO,BRK-B,0.3684443378953567,404,0.4536205330532045,6309
CBRE-PNC,CBRE,PNC,0.36846588210858067,404,0.4536205330532045,6310
BKNG-UAL,BKNG,UAL,0.36849004815275754,404,0.4536205330532045,6311
EIX-PEP,EIX,PEP,0.3686358929722781,404,0.4536277068947613,6312
AEE-CMS,AEE,CMS,0.3687075238160927,403,0.4536277068947613,6313
APH-C,APH,C,0.36875315859889424,403,0.4536277068947613,6314
DTE-EXC,DTE,EXC,0.3688213268451989,404,0.4536277068947613,6315
APO-PYPL,APO,PYPL,0.36886153199517,404,0.4536277068947613,6316
DAL-KKR,DAL,KKR,0.3688650944749827,404,0.4536277068947613,6317
VTR-WELL,VTR,WELL,0.36890460190000024,404,0.4536277068947613,6318
BAX-DOW,BAX,DOW,0.36898106238767436,404,0.45364992462254183,6319
MRNA-SWKS,MRNA,SWKS,0.3690582111162223,404,0.4536729813547359,6320
HCA-HIG,HCA,HIG,0.36926898931171337,404,0.45386027178653715,6321
FITB-MCO,FITB,MCO,0.36937362662245865,403,0.45391706821099037,6322
CNP-VRSN,CNP,VRSN,0.3694413701420399,404,0.45392851567823944,6323
AEP-WEC,AEP,WEC,0.3695054041544959,404,0.4539354024156038,6324
CPB-EIX,CPB,EIX,0.36971780582117825,404,0.4541245270236733,6325
C-STT,C,STT,0.37012156986791467,404,0.4545486051697485,6326
MCHP-OXY,MCHP,OXY,0.37028712166311695,404,0.4546800455509334,6327
HII-IP,HII,IP,0.3703735455138374,404,0.45471429758170084,6328
ADSK-FFIV,ADSK,FFIV,0.37051470613881365,404,0.4547772077275902,6329
PPL-REG,PPL,REG,0.37054960841092544,404,0.4547772077275902,6330
ADSK-STT,ADSK,STT,0.3706003992950668,404,0.4547772077275902,6331
DOW-SLB,DOW,SLB,0.370773918769885,404,0.45491828410032165,6332
ORCL-STX,ORCL,STX,0.37094833846778713,403,0.4550604202678412,6333
NEM-O,NEM,O,0.37156040298002796,404,0.4556980903893579,6334
FICO-REG,FICO,REG,0.37158545535031307,404,0.4556980903893579,6335
FICO-GDDY,FICO,GDDY,0.3721811328580269,404,0.4563565689984235,6336
HWM-RL,HWM,RL,0.3722449792858268,404,0.4563628284790261,6337
FAST-PLTR,FAST,PLTR,0.3725359390077103,404,0.45664747714592957,6338
RF-URI,RF,URI,0.3732010471728765,404,0.4573905877087991,6339
SCHW-WFC,SCHW,WFC,0.3732715035728842,404,0.4574047809554791,6340
BRO-WMB,BRO,WMB,0.37358818261168725,404,0.457720641966598,6341
NRG-TT,NRG,TT,0.3739770611290625,404,0.45811707872825946,6342
HUBB-PWR,HUBB,PWR,0.3740296859793216,404,0.45811707872825946,6343
ALLE-PWR,ALLE,PWR,0.37429489249235903,404,0.45836964372212124,6344
TMO-UNH,TMO,UNH,0.3746029759220231,404,0.45867462883186716,6345
HAL-IEX,HAL,IEX,0.3749110670139776,404,0.45897952720321333,6346
ATO-RSG,ATO,RSG,0.37525190095280825,404,0.4593056501483698,6347
CME-IBM,CME,IBM,0.3752956966330096,404,0.4593056501483698,6348
EBAY-WELL,EBAY,WELL,0.37542189552708594,404,0.4593511334698112,6349
CBOE-PPL,CBOE,PPL,0.3754511130819026,404,0.4593511334698112,6350
LRCX-WDC,LRCX,WDC,0.37613253300286487,404,0.4601123679576849,6351
MSI-PSA,MSI,PSA,0.3763889026447539,404,0.4602589152005828,6352
RVTY-SWK,RVTY,SWK,0.37642542003085144,404,0.4602589152005828,6353
CPT-KDP,CPT,KDP,0.3764663321159147,404,0.4602589152005828,6354
HAS-NEE,HAS,NEE,0.3765236760831349,404,0.4602589152005828,6355
ARE-CAG,ARE,CAG,0.3765630107468751,404,0.4602589152005828,6356
AMAT-MU,AMAT,MU,0.37660779044022463,403,0.4602589152005828,6357
AMP-SW,AMP,SW,0.37676228256847555,404,0.460322177195752,6358
REGN-STZ,REGN,STZ,0.3767780569941803,404,0.460322177195752,6359
COO-DHR,COO,DHR,0.37692742135902413,404,0.46043225417268213,6360
AZO-IBM,AZO,IBM,0.3771033340709711,404,0.46057472133271093,6361
EIX-HOLX,EIX,HOLX,0.37719545828427214,404,0.4606148248051729,6362
FAST-WRB,FAST,WRB,0.3773019823578996,404,0.4606724973972217,6363
ADP-MDT,ADP,MDT,0.3773943108477782,403,0.4607128222778738,6364
IFF-VRSN,IFF,VRSN,0.37753794481045383,404,0.4607730760075977,6365
COF-STT,COF,STT,0.3775622862484705,404,0.4607730760075977,6366
T-WRB,T,WRB,0.37787528812965065,404,0.4610620303416164,6367
AXP-GS,AXP,GS,0.37791775121835675,403,0.4610620303416164,6368
CDW-SWKS,CDW,SWKS,0.3783201280740242,404,0.46148046396719955,6369
GS-TT,GS,TT,0.3787573915553789,403,0.46194131475568895,6370
K-TPL,K,TPL,0.3790900534883038,403,0.4622225486195696,6371
BX-NOW,BX,NOW,0.3791069738452693,404,0.4622225486195696,6372
CAT-EMR,CAT,EMR,0.3791772138787194,404,0.46223564641829135,6373
CMS-NEM,CMS,NEM,0.37963841328145376,404,0.4627252640074701,6374
CB-HCA,CB,HCA,0.37974792344869196,404,0.46273371249506634,6375
LHX-TT,LHX,TT,0.379764467868264,404,0.46273371249506634,6376
AVB-ESS,AVB,ESS,0.3799786450076756,404,0.4629220782600959,6377
DLTR-MKC,DLTR,MKC,0.38082576943955737,404,0.46388137390654144,6378
PNC-SHW,PNC,SHW,0.38100907057901445,404,0.4640318967437472,6379
BLDR-LEN,BLDR,LEN,0.38108710283878244,403,0.4640541852593262,6380
ENPH-TMO,ENPH,TMO,0.38126873958210106,404,0.46416178948939624,6381
DOW-GIS,DOW,GIS,0.3812949595213447,404,0.46416178948939624,6382
AZO-MCK,AZO,MCK,0.3814592950909387,404,0.46428909032766763,6383
FIS-TT,FIS,TT,0.38223488291455976,404,0.465160213872684,6384
BK-ICE,BK,ICE,0.38245340292095537,403,0.4653532478140802,6385
CRL-DOW,CRL,DOW,0.3825424979955359,404,0.4653887671355024,6386
CMS-D,CMS,D,0.3827288620441731,404,0.46554259107893864,6387
GIS-LEN,GIS,LEN,0.38301694575925443,403,0.465820076957365,6388
FOXA-PLTR,FOXA,PLTR,0.38313293680532473,404,0.46588821193309876,6389
AVB-TRGP,AVB,TRGP,0.38336555234658437,404,0.4660634299072169,6390
JCI-MOH,JCI,MOH,0.3834262590757512,404,0.4660634299072169,6391
ADP-BK,ADP,BK,0.3835973725001002,404,0.4660634299072169,6392
NDAQ-NRG,NDAQ,NRG,0.3836268650436006,404,0.4660634299072169,6393
GLW-GM,GLW,GM,0.38368400576530454,403,0.4660634299072169,6394
HPQ-TER,HPQ,TER,0.38368985568247843,403,0.4660634299072169,6395
C-JPM,C,JPM,0.38369696198823006,404,0.4660634299072169,6396
DTE-NEM,DTE,NEM,0.38384202523670163,404,0.46616674911113565,6397
KMI-VST,KMI,VST,0.38392646954116216,404,0.4661964272999826,6398
BSX-SYK,BSX,SYK,0.38435234846354366,404,0.46664063060060484,6399
ACN-CLX,ACN,CLX,0.38442147194123416,403,0.4666516274236638,6400
IVZ-RF,IVZ,RF,0.38448647341605957,404,0.4666576178674218,6401
FE-NEE,FE,NEE,0.38504029457559297,404,0.46725680233642325,6402
REGN-TGT,REGN,TGT,0.38515126215361245,404,0.46731846879141264,6403
HOLX-TER,HOLX,TER,0.38533626907038043,404,0.4674699366658004,6404
MPC-PSX,MPC,PSX,0.38542258988542993,403,0.46750165508507496,6405
LVS-WYNN,LVS,WYNN,0.3856550459746317,404,0.4676812612883741,6406
FSLR-IFF,FSLR,IFF,0.38574831332916254,404,0.4676812612883741,6407
EPAM-PPG,EPAM,PPG,0.3857512578627753,404,0.4676812612883741,6408
MTB-PKG,MTB,PKG,0.3858732667970613,404,0.4677561881333077,6409
CDW-NDSN,CDW,NDSN,0.3863262106852533,404,0.4682182463767074,6410
AXP-JPM,AXP,JPM,0.3864411856666056,404,0.4682182463767074,6411
BLK-SPGI,BLK,SPGI,0.38647580488481087,404,0.4682182463767074,6412
FOX-HWM,FOX,HWM,0.3864955095911732,404,0.4682182463767074,6413
ALGN-FTV,ALGN,FTV,0.3867749516754413,404,0.46842931022083684,6414
ATO-MCD,ATO,MCD,0.38684967520547797,404,0.46842931022083684,6415
MHK-RVTY,MHK,RVTY,0.3868709560822767,404,0.46842931022083684,6416
BSX-VRSK,BSX,VRSK,0.38691091307595704,404,0.46842931022083684,6417
MTB-RF,MTB,RF,0.38763580144711185,404,0.46923380203219256,6418
DG-MSI,DG,MSI,0.38785804429573667,404,0.4692560704183561,6419
AVGO-BSX,AVGO,BSX,0.38788090604489034,404,0.4692560704183561,6420
PM-TTWO,PM,TTWO,0.3879063655280189,404,0.4692560704183561,6421
ALGN-ODFL,ALGN,ODFL,0.38792958347142514,404,0.4692560704183561,6422
COST-ECL,COST,ECL,0.3879562028957525,403,0.4692560704183561,6423
EL-TJX,EL,TJX,0.3881065534655954,404,0.46936485272014483,6424
PLTR-TKO,PLTR,TKO,0.38817587129135134,404,0.46937561775291964,6425
PKG-PRU,PKG,PRU,0.38839988177142537,404,0.4695734020358238,6426
MAS-NVR,MAS,NVR,0.38874540914643396,404,0.4698454393165529,6427
AEP-ATO,AEP,ATO,0.38874584681771174,404,0.4698454393165529,6428
AXP-EMR,AXP,EMR,0.38892141322688634,404,0.46998451693259913,6429
BMY-EXPE,BMY,EXPE,0.3890362461161155,404,0.46999700198421607,6430
IRM-SHW,IRM,SHW,0.38909331000391945,404,0.46999700198421607,6431
AIG-L,AIG,L,0.3891361872391309,404,0.46999700198421607,6432
FOXA-VTR,FOXA,VTR,0.3891737306943573,404,0.46999700198421607,6433
DRI-EIX,DRI,EIX,0.3900636247748534,404,0.47099849252033515,6434
SO-VTR,SO,VTR,0.39022839075191856,403,0.4711242218728291,6435
JPM-PWR,JPM,PWR,0.39039256532733096,404,0.4712491982641445,6436
LRCX-MU,LRCX,MU,0.39055040845770667,403,0.4713664942221412,6437
ENPH-PM,ENPH,PM,0.3909646204530863,404,0.47174894007428897,6438
CZR-HST,CZR,HST,0.39101566238118757,404,0.47174894007428897,6439
AMP-IP,AMP,IP,0.3910494496175082,404,0.47174894007428897,6440
BK-PH,BK,PH,0.3913373255110909,404,0.4720229284110643,6441
RSG-WRB,RSG,WRB,0.39172002988408566,404,0.47241119406542403,6442
ALL-PGR,ALL,PGR,0.39194446448470627,404,0.47260849675332656,6443
COO-VTRS,COO,VTRS,0.39246501961001085,404,0.4731580962620454,6444
DOV-WAB,DOV,WAB,0.39252206595557765,404,0.4731580962620454,6445
CHRW-KIM,CHRW,KIM,0.3926238325647377,404,0.473165893058869,6446
QCOM-XYL,QCOM,XYL,0.3926503427147031,404,0.473165893058869,6447
GIS-TPR,GIS,TPR,0.3935868780617818,404,0.47422091433963753,6448
GILD-MDT,GILD,MDT,0.39377507351005203,403,0.47433551294204,6449
DOC-NEE,DOC,NEE,0.39380410071774463,404,0.47433551294204,6450
DTE-VTR,DTE,VTR,0.3939369028714087,404,0.4743719440064525,6451
ARE-CPB,ARE,CPB,0.3939735055401917,404,0.4743719440064525,6452
KO-LULU,KO,LULU,0.39401752537953894,404,0.4743719440064525,6453
AMD-PSX,AMD,PSX,0.3941450436043519,403,0.4744519435640238,6454
ATO-KVUE,ATO,KVUE,0.3942869795480528,404,0.47454927096960836,6455
DGX-ED,DGX,ED,0.39470751032887724,404,0.47494931457011763,6456
BRK-B-ETR,BRK-B,ETR,0.39474163009129226,403,0.47494931457011763,6457
ALLE-URI,ALLE,URI,0.39484085544774605,404,0.4749521880812338,6458
VST-WSM,VST,WSM,0.39486628688591696,404,0.4749521880812338,6459
EMR-MAR,EMR,MAR,0.3951575009416036,404,0.4752049085896435,6460
GOOGL-WAB,GOOGL,WAB,0.3952362208792003,403,0.4752049085896435,6461
IEX-VTRS,IEX,VTRS,0.3952598943630166,404,0.4752049085896435,6462
OMC-UNH,OMC,UNH,0.3953436205093006,404,0.4752320265722972,6463
LYV-SCHW,LYV,SCHW,0.39561307740417107,404,0.47548236360659113,6464
T-TTWO,T,TTWO,0.395938833603028,404,0.4757448394355013,6465
PWR-STX,PWR,STX,0.3959539363869161,404,0.4757448394355013,6466
GDDY-TYL,GDDY,TYL,0.39613874007070143,404,0.47587879859220783,6467
TEL-WDC,TEL,WDC,0.39618793529339685,404,0.47587879859220783,6468
HIG-LIN,HIG,LIN,0.39647486386125846,404,0.4761388548710763,6469
CBRE-FOXA,CBRE,FOXA,0.3965297940748476,404,0.4761388548710763,6470
BALL-LYB,BALL,LYB,0.39658830349732715,404,0.4761388548710763,6471
RJF-RL,RJF,RL,0.39677588867349245,404,0.4762292181851534,6472
FOX-VTR,FOX,VTR,0.39678616672834316,404,0.4762292181851534,6473
APO-AXP,APO,AXP,0.3977715017974951,404,0.4773380904332313,6474
VTR-WEC,VTR,WEC,0.39786451805356315,404,0.4773759754066614,6475
CAH-CSCO,CAH,CSCO,0.39793921099650686,404,0.47739186692894714,6476
AEP-SO,AEP,SO,0.39819287228591,403,0.4776224216132831,6477
CLX-MAS,CLX,MAS,0.39868988435700914,404,0.478144753252486,6478
C-WSM,C,WSM,0.3989050776877334,404,0.47832899344898916,6479
DHR-TER,DHR,TER,0.39897663406575656,404,0.47834096760136774,6480
FOX-JPM,FOX,JPM,0.3990536759396232,404,0.47835951371315116,6481
ATO-ROL,ATO,ROL,0.39933156960222815,404,0.4785471118194369,6482
HOLX-NVR,HOLX,NVR,0.3993620529831805,404,0.4785471118194369,6483
AEP-EPAM,AEP,EPAM,0.39941500145380066,404,0.4785471118194369,6484
ACGL-CB,ACGL,CB,0.39945656070910646,404,0.4785471118194369,6485
AXON-UAL,AXON,UAL,0.3995814890653973,404,0.4786229707907912,6486
AXP-GOOG,AXP,GOOG,0.39983996005811423,404,0.4788587405104809,6487
AMD-PPG,AMD,PPG,0.40015066725265525,403,0.4791569873436928,6488
DIS-TRMB,DIS,TRMB,0.40021332302611595,404,0.47915816097856295,6489
BLK-CFG,BLK,CFG,0.40046439655060573,404,0.4793848839447852,6490
ATO-KMI,ATO,KMI,0.4007790649331788,404,0.4796703797809077,6491
LRCX-SMCI,LRCX,SMCI,0.40082637476350275,404,0.4796703797809077,6492
FTNT-T,FTNT,T,0.40148863530583,404,0.48038891231957387,6493
AMD-MCHP,AMD,MCHP,0.4017055482801517,403,0.48057443864929145,6494
DASH-KR,DASH,KR,0.40177248833178575,404,0.4805805176057958,6495
MU-NXPI,MU,NXPI,0.40187230933837337,403,0.4806259192194924,6496
BLK-TDY,BLK,TDY,0.40210483450190354,404,0.4808299921879773,6497
FAST-LYV,FAST,LYV,0.40234419409344857,404,0.4810421735783321,6498
COO-HPQ,COO,HPQ,0.4024877901477585,403,0.48113981253391835,6499
AXP-GOOGL,AXP,GOOGL,0.4026260634524656,403,0.4811873570820547,6500
BXP-MET,BXP,MET,0.40265143627113364,404,0.4811873570820547,6501
CBRE-KMI,CBRE,KMI,0.4027261640061438,404,0.4812026404435145,6502
DHI-SWK,DHI,SWK,0.40325649635902205,404,0.48175659322646874,6503
GS-PH,GS,PH,0.40331379615715696,403,0.48175659322646874,6504
BAC-JPM,BAC,JPM,0.4033978047372234,404,0.48178286625726185,6505
JPM-PH,JPM,PH,0.4038536856925118,404,0.48220180302097715,6506
IRM-LDOS,IRM,LDOS,0.4038727162128328,404,0.48220180302097715,6507
FFIV-FOXA,FFIV,FOXA,0.40434526942012977,404,0.48269182515749665,6508
CBRE-SOLV,CBRE,SOLV,0.40475979381884564,346,0.48311243481004945,6509
KO-PNW,KO,PNW,0.404874671804886,404,0.4831753187791335,6510
IBM-PLTR,IBM,PLTR,0.40510212927082334,404,0.4833198011754862,6511
DOW-KHC,DOW,KHC,0.4051201628594112,403,0.4833198011754862,6512
LHX-RMD,LHX,RMD,0.40524924694886033,404,0.4833816004767302,6513
CNC-MSFT,CNC,MSFT,0.40529640178985976,404,0.4833816004767302,6514
OMC-TMO,OMC,TMO,0.40545108790378753,404,0.4834918652224905,6515
C-HLT,C,HLT,0.40587132234093926,404,0.4837780404765029,6516
HPQ-MHK,HPQ,MHK,0.40589307539771996,403,0.4837780404765029,6517
BSX-PGR,BSX,PGR,0.40593235565015906,404,0.4837780404765029,6518
FITB-J,FITB,J,0.4059401526407932,403,0.4837780404765029,6519
AMP-GWW,AMP,GWW,0.4062339359934706,404,0.4840516989954626,6520
NDAQ-WMT,NDAQ,WMT,0.4062943917041333,404,0.4840516989954626,6521
EXR-PHM,EXR,PHM,0.4065868691596639,404,0.4843258795617033,6522
ICE-NDAQ,ICE,NDAQ,0.40706567969771934,403,0.4848219018199573,6523
CPAY-RJF,CPAY,RJF,0.4073099987536449,404,0.4849992847610621,6524
EQR-FE,EQR,FE,0.40733946879468785,403,0.4849992847610621,6525
ARE-IQV,ARE,IQV,0.40742411538686635,404,0.48502573589343617,6526
JCI-ORCL,JCI,ORCL,0.4075049139276599,403,0.48504759863704455,6527
DLTR-TYL,DLTR,TYL,0.4075709685290612,404,0.48505190785880464,6528
LNT-WEC,LNT,WEC,0.4076971014917989,404,0.4851277043176268,6529
DUK-KDP,DUK,KDP,0.4078494528350683,404,0.48523467060882786,6530
EIX-HPQ,EIX,HPQ,0.4083948525735106,403,0.48572301216829683,6531
APH-JCI,APH,JCI,0.40849446771626513,403,0.48572301216829683,6532
RJF-STT,RJF,STT,0.4085770526467142,404,0.48572301216829683,6533
CPT-DOC,CPT,DOC,0.40864727228394593,404,0.48572301216829683,6534
GEV-HWM,GEV,HWM,0.40865596425432815,345,0.48572301216829683,6535
AEP-PPL,AEP,PPL,0.4086590930725861,404,0.48572301216829683,6536
AMD-TMUS,AMD,TMUS,0.4087194561548454,403,0.48572301216829683,6537
CPB-FDX,CPB,FDX,0.40876007897494204,404,0.48572301216829683,6538
D-EBAY,D,EBAY,0.4090143576258867,404,0.4859508402501168,6539
LYB-PEP,LYB,PEP,0.40924169295944923,404,0.4861426483054916,6540
IBM-ORLY,IBM,ORLY,0.4093009476851873,404,0.4861426483054916,6541
AMD-BALL,AMD,BALL,0.40980405788106644,403,0.4866292425612796,6542
ARE-ODFL,ARE,ODFL,0.4098494512156629,404,0.4866292425612796,6543
ADSK-BX,ADSK,BX,0.40994148307493783,404,0.4866292425612796,6544
AXON-TPR,AXON,TPR,0.4099611780877301,404,0.4866292425612796,6545
RCL-RJF,RCL,RJF,0.41013369499287017,403,0.48675965114567804,6546
K-TMUS,K,TMUS,0.41067815710608035,403,0.4873157360165521,6547
AON-FFIV,AON,FFIV,0.41072769203711973,404,0.4873157360165521,6548
IQV-TECH,IQV,TECH,0.41110857952673263,404,0.48758399859146984,6549
APH-UNH,APH,UNH,0.4111163219680462,403,0.48758399859146984,6550
RF-SHW,RF,SHW,0.41119106107893527,404,0.48758399859146984,6551
CAG-OMC,CAG,OMC,0.4112048344408946,404,0.48758399859146984,6552
FAST-PAYC,FAST,PAYC,0.4113041522677381,404,0.48762733999207347,6553
AEE-LNT,AEE,LNT,0.4115017556183774,403,0.48777627037879634,6554
GPN-RSG,GPN,RSG,0.4115553420431214,404,0.48777627037879634,6555
DUK-FE,DUK,FE,0.41193930508498044,404,0.4881568732771832,6556
DHI-EIX,DHI,EIX,0.41264240428170734,404,0.48885843260999895,6557
GE-HIG,GE,HIG,0.4126571760916943,404,0.48885843260999895,6558
DAL-RJF,DAL,RJF,0.4129294490061635,404,0.4891064017882123,6559
AJG-PPL,AJG,PPL,0.41383402344340464,404,0.4901031292883858,6560
K-WELL,K,WELL,0.41390715546559803,403,0.49011502679656016,6561
BSX-RTX,BSX,RTX,0.414047681532287,404,0.49016350569487316,6562
DOV-ETN,DOV,ETN,0.4141109774896712,404,0.49016350569487316,6563
C-NDAQ,C,NDAQ,0.41413737307004084,404,0.49016350569487316,6564
KMI-RCL,KMI,RCL,0.41449683397275905,403,0.4905142274385933,6565
BAX-PPG,BAX,PPG,0.4150278241492865,404,0.49106779863170985,6566
CSCO-TRMB,CSCO,TRMB,0.4151642714319014,404,0.4911544426304921,6567
CFG-PNC,CFG,PNC,0.4152556027794591,404,0.4911720945799975,6568
JBL-SCHW,JBL,SCHW,0.4153056364134385,404,0.4911720945799975,6569
AMCR-O,AMCR,O,0.4155648534348031,404,0.4913984526533371,6570
CCL-MAR,CCL,MAR,0.4156775882598122,404,0.4913984526533371,6571
HBAN-MET,HBAN,MET,0.41568678476480003,404,0.4913984526533371,6572
UAL-WSM,UAL,WSM,0.41575200258659795,404,0.4914007771330107,6573
TMUS-TRGP,TMUS,TRGP,0.4158901420324384,404,0.49148168175891943,6574
CPB-DOW,CPB,DOW,0.4159523769926483,404,0.49148168175891943,6575
AVY-MTD,AVY,MTD,0.4160102380289168,404,0.49148168175891943,6576
EIX-EQT,EIX,EQT,0.41653822492346126,403,0.49203063242061285,6577
FAST-TRMB,FAST,TRMB,0.41676726536843733,404,0.4920797354496047,6578
JBHT-LULU,JBHT,LULU,0.41678965417132885,404,0.4920797354496047,6579
ICE-RSG,ICE,RSG,0.41684648810167746,403,0.4920797354496047,6580
IQV-MTD,IQV,MTD,0.4168583901057112,404,0.4920797354496047,6581
CSCO-DRI,CSCO,DRI,0.41690994940130655,404,0.4920797354496047,6582
MSI-SHW,MSI,SHW,0.4169598273220167,404,0.4920797354496047,6583
LOW-SHW,LOW,SHW,0.4172163104819831,404,0.4923076421832513,6584
PLTR-RCL,PLTR,RCL,0.4175768128718041,403,0.4926565870970668,6585
FOXA-IBM,FOXA,IBM,0.4176388573331551,404,0.4926565870970668,6586
J-KKR,J,KKR,0.41779257513730717,404,0.49269957933699343,6587
DLTR-TPL,DLTR,TPL,0.4178021403877092,404,0.49269957933699343,6588
DHR-MTD,DHR,MTD,0.4180224643820484,404,0.49288458427441706,6589
JBL-TDY,JBL,TDY,0.4184306119920306,404,0.4932909597217125,6590
AFL-PSA,AFL,PSA,0.4188586293241235,403,0.4937061382991257,6591
LYB-MCK,LYB,MCK,0.41890988076558583,404,0.4937061382991257,6592
CBRE-SNA,CBRE,SNA,0.419065381159193,404,0.4937899153269991,6593
